Fecha,PMCO,Est
2017-02-10,30.5,AJM
2017-02-11,21.375,AJM
2017-02-12,22.666666666666668,AJM
2017-02-13,25.583333333333332,AJM
2017-02-14,19.541666666666668,AJM
2017-02-15,25.5,AJM
2017-02-16,24.0,AJM
2017-02-17,15.60711204544487,AJM
2017-02-18,17.166666666666668,AJM
2017-02-19,10.875,AJM
2017-02-20,12.875,AJM
2017-02-21,22.875,AJM
2017-02-22,20.125,AJM
2017-02-23,22.509201130815764,AJM
2017-02-24,15.083333333333334,AJM
2017-02-25,25.416666666666668,AJM
2017-02-26,18.541666666666668,AJM
2017-02-27,20.708333333333332,AJM
2017-02-28,24.583333333333332,AJM
2017-03-01,35.041666666666664,AJM
2017-03-02,25.625,AJM
2017-03-03,24.25,AJM
2017-03-04,20.041666666666668,AJM
2017-03-05,12.166666666666666,AJM
2017-03-06,15.5,AJM
2017-03-07,20.041666666666668,AJM
2017-03-08,15.541666666666666,AJM
2017-03-09,12.666666666666666,AJM
2017-03-10,13.041666666666666,AJM
2017-03-11,11.208333333333334,AJM
2017-03-12,9.958333333333334,AJM
2017-03-13,14.25,AJM
2017-03-14,10.458333333333334,AJM
2017-03-15,5.666666666666667,AJM
2017-03-16,8.458333333333334,AJM
2017-03-17,14.625762970527,AJM
2017-03-18,15.5,AJM
2017-03-19,12.666666666666666,AJM
2017-03-20,13.375,AJM
2017-03-21,15.25,AJM
2017-03-22,14.958333333333334,AJM
2017-03-23,19.375,AJM
2017-03-24,20.875,AJM
2017-03-25,11.666666666666666,AJM
2017-03-26,11.458333333333334,AJM
2017-03-27,12.291668308164612,AJM
2017-03-28,11.541666666666666,AJM
2017-03-29,13.583333333333334,AJM
2017-03-30,12.291666666666666,AJM
2017-03-31,21.242273748426328,AJM
2017-04-01,16.166666666666668,AJM
2017-04-02,11.833333333333334,AJM
2017-04-03,12.661084779868945,AJM
2017-04-04,17.708333333333332,AJM
2017-04-05,36.625,AJM
2017-04-06,28.583333333333332,AJM
2017-04-07,16.75,AJM
2017-04-08,22.166666666666668,AJM
2017-04-09,18.833333333333332,AJM
2017-04-10,18.875,AJM
2017-04-11,21.333333333333332,AJM
2017-04-12,13.75,AJM
2017-04-13,15.625,AJM
2017-04-14,14.666666666666666,AJM
2017-04-15,15.083333333333334,AJM
2017-04-16,8.916666666666666,AJM
2017-04-17,7.75,AJM
2017-04-18,9.166666666666666,AJM
2017-04-19,11.5,AJM
2017-04-20,13.791666666666666,AJM
2017-04-21,17.291666666666668,AJM
2017-04-22,17.416666666666668,AJM
2017-04-23,9.583333333333334,AJM
2017-04-24,16.958333333333332,AJM
2017-04-25,17.0,AJM
2017-04-26,16.05373409210215,AJM
2017-04-27,24.69984668661944,AJM
2017-04-28,20.708333333333332,AJM
2017-04-29,16.530122625638274,AJM
2017-04-30,12.625,AJM
2017-05-01,26.916666666666668,AJM
2017-05-02,19.958333333333332,AJM
2017-05-03,25.75,AJM
2017-05-04,18.791666666666668,AJM
2017-05-05,12.125,AJM
2017-05-06,14.541666666666666,AJM
2017-05-07,13.708333333333334,AJM
2017-05-08,11.916666666666666,AJM
2017-05-09,12.125,AJM
2017-05-10,15.625,AJM
2017-05-11,15.083333333333334,AJM
2017-05-12,11.010462860808191,AJM
2017-05-13,7.666666666666667,AJM
2017-05-14,11.375,AJM
2017-05-15,14.958333333333334,AJM
2017-05-16,18.458333333333332,AJM
2017-05-17,19.987818980250008,AJM
2017-05-18,23.291666666666668,AJM
2017-05-19,20.89029938405526,AJM
2017-05-20,23.166666666666668,AJM
2017-05-21,14.291666666666666,AJM
2017-05-22,15.625,AJM
2017-05-23,15.666666666666666,AJM
2017-05-24,16.541666666666668,AJM
2017-05-25,9.893841510612306,AJM
2017-05-26,13.156346251908523,AJM
2017-05-27,14.708333333333334,AJM
2017-05-28,10.208333333333334,AJM
2017-05-29,12.596404049026772,AJM
2017-05-30,11.497863174115222,AJM
2017-05-31,10.097001573398883,AJM
2017-06-01,9.382853524922647,AJM
2017-06-02,8.157037952692956,AJM
2017-06-03,13.44850412898566,AJM
2017-06-04,9.471075353657849,AJM
2017-06-05,10.016349759232765,AJM
2017-06-06,12.424680094464776,AJM
2017-06-07,12.03966896833275,AJM
2017-06-08,10.444604449051464,AJM
2017-06-09,12.641209600546821,AJM
2017-06-10,12.476590786734832,AJM
2017-06-11,6.586819852023532,AJM
2017-06-12,12.9743780530232,AJM
2017-06-13,12.107148394098346,AJM
2017-06-14,7.4941105118079845,AJM
2017-06-15,10.34300390088443,AJM
2017-06-16,11.900327183853593,AJM
2017-06-17,12.733448270814756,AJM
2017-06-18,11.916666666666666,AJM
2017-06-19,14.791666666666666,AJM
2017-06-20,15.166666666666666,AJM
2017-06-21,13.791666666666666,AJM
2017-06-22,22.833333333333332,AJM
2017-06-23,20.041666666666668,AJM
2017-06-24,12.583333333333334,AJM
2017-06-25,6.559260368807478,AJM
2017-06-26,5.625,AJM
2017-06-27,7.25,AJM
2017-06-28,2.5833333333333335,AJM
2017-06-29,4.791666666666667,AJM
2017-06-30,4.926728518451279,AJM
2017-07-01,4.5,AJM
2017-07-02,3.9166666666666665,AJM
2017-07-03,5.166666666666667,AJM
2017-07-04,6.875,AJM
2017-07-05,8.166666666666666,AJM
2017-07-06,8.25,AJM
2017-07-07,6.8306220593859805,AJM
2017-07-08,3.4787428615305713,AJM
2017-07-09,5.654741947189332,AJM
2017-07-10,7.309581515674051,AJM
2017-07-11,5.2293807840501545,AJM
2017-07-12,4.875,AJM
2017-07-13,7.416666666666667,AJM
2017-07-14,16.416666666666668,AJM
2017-07-15,15.291666666666666,AJM
2017-07-16,9.083333333333334,AJM
2017-07-17,10.708333333333334,AJM
2017-07-18,7.916666666666667,AJM
2017-07-19,7.958333333333333,AJM
2017-07-20,10.916666666666666,AJM
2017-07-21,7.208333333333333,AJM
2017-07-22,8.291666666666666,AJM
2017-07-23,5.583333333333333,AJM
2017-07-24,6.939978741956813,AJM
2017-07-25,6.5,AJM
2017-07-26,6.166666666666667,AJM
2017-07-27,9.384393848739883,AJM
2017-07-28,13.123986465055482,AJM
2017-07-29,12.786084779868945,AJM
2017-07-30,10.166666666666666,AJM
2017-07-31,11.916666666666666,AJM
2017-08-01,15.958333333333334,AJM
2017-08-02,9.791666666666666,AJM
2017-08-03,5.333333333333333,AJM
2017-08-04,5.833333333333333,AJM
2017-08-05,7.791666666666667,AJM
2017-08-06,5.144965536885573,AJM
2017-08-07,9.875,AJM
2017-08-08,12.916666666666666,AJM
2017-08-09,9.708333333333334,AJM
2017-08-10,4.2362923835884665,AJM
2017-08-11,8.215214075389811,AJM
2017-08-12,8.666666666666666,AJM
2017-08-13,5.583333333333333,AJM
2017-08-14,4.658034575169981,AJM
2017-08-15,11.416666666666666,AJM
2017-08-16,4.307494424202214,AJM
2017-08-17,10.083333333333334,AJM
2017-08-18,6.833333333333333,AJM
2017-08-19,7.375,AJM
2017-08-20,10.083333333333334,AJM
2017-08-21,11.208333333333334,AJM
2017-08-22,9.208333333333334,AJM
2017-08-23,10.833333333333334,AJM
2017-08-24,10.375,AJM
2017-08-25,8.75,AJM
2017-08-26,10.333333333333334,AJM
2017-08-27,6.666666666666667,AJM
2017-08-28,3.2083333333333335,AJM
2017-08-29,3.25,AJM
2017-08-30,5.86854976042282,AJM
2017-08-31,4.957695410813749,AJM
2017-09-01,5.166666666666667,AJM
2017-09-02,7.166666666666667,AJM
2017-09-03,3.2862750559474203,AJM
2017-09-04,3.961142337190316,AJM
2017-09-05,3.788659480166871,AJM
2017-09-06,5.0,AJM
2017-09-07,6.62178737718249,AJM
2017-09-08,8.333333333333334,AJM
2017-09-09,3.3032701801388797,AJM
2017-09-10,3.5,AJM
2017-09-11,10.958333333333334,AJM
2017-09-12,15.666666666666666,AJM
2017-09-13,17.87905361656266,AJM
2017-09-14,24.291666666666668,AJM
2017-09-15,16.375,AJM
2017-09-16,8.791666666666666,AJM
2017-09-17,4.100724169920981,AJM
2017-09-18,9.125,AJM
2017-09-19,14.291666666666666,AJM
2017-09-20,12.375,AJM
2017-09-21,6.333333333333333,AJM
2017-09-22,5.666666666666667,AJM
2017-09-23,5.875,AJM
2017-09-24,3.771835788633909,AJM
2017-09-25,4.625,AJM
2017-09-26,7.708333333333333,AJM
2017-09-27,7.125,AJM
2017-09-28,8.249362077480415,AJM
2017-09-29,4.9839080186711096,AJM
2017-09-30,3.2916666666666665,AJM
2017-10-01,2.9321164740410803,AJM
2017-10-02,6.668382251582607,AJM
2017-10-03,9.322807482257476,AJM
2017-10-04,8.14176867061275,AJM
2017-10-05,9.112959748891024,AJM
2017-10-06,8.5,AJM
2017-10-07,9.833333333333334,AJM
2017-10-08,8.5,AJM
2017-10-09,10.166666666666666,AJM
2017-10-10,10.25,AJM
2017-10-11,7.791666666666667,AJM
2017-10-12,9.375,AJM
2017-10-13,11.333333333333334,AJM
2017-10-14,8.142596272905362,AJM
2017-10-15,5.416666666666667,AJM
2017-10-16,8.083333333333334,AJM
2017-10-17,10.287577566335623,AJM
2017-10-18,11.541666666666666,AJM
2017-10-19,11.125,AJM
2017-10-20,15.666666666666666,AJM
2017-10-21,13.875,AJM
2017-10-22,11.958333333333334,AJM
2017-10-23,12.125,AJM
2017-10-24,12.166666666666666,AJM
2017-10-25,10.480668134199119,AJM
2017-10-26,21.458333333333332,AJM
2017-10-27,20.208469922361626,AJM
2017-10-28,13.041666666666666,AJM
2017-10-29,11.0,AJM
2017-10-30,13.916666666666666,AJM
2017-10-31,11.166666666666666,AJM
2017-11-01,9.25,AJM
2017-11-02,13.083333333333334,AJM
2017-11-03,12.125,AJM
2017-11-04,10.083333333333334,AJM
2017-11-05,11.208333333333334,AJM
2017-11-06,19.458333333333332,AJM
2017-11-07,20.583333333333332,AJM
2017-11-08,17.5,AJM
2017-11-09,26.25,AJM
2017-11-10,22.693270419935757,AJM
2017-11-11,18.708333333333332,AJM
2017-11-12,16.208333333333332,AJM
2017-11-13,18.6273603404747,AJM
2017-11-14,13.5,AJM
2017-11-15,19.208333333333332,AJM
2017-11-16,17.52740384906242,AJM
2017-11-17,19.541666666666668,AJM
2017-11-18,17.5,AJM
2017-11-19,10.333333333333334,AJM
2017-11-20,16.5,AJM
2017-11-21,20.791666666666668,AJM
2017-11-22,27.666666666666668,AJM
2017-11-23,24.315809053601736,AJM
2017-11-24,29.00947979047055,AJM
2017-11-25,25.931493417982143,AJM
2017-11-26,17.222599452278732,AJM
2017-11-27,16.600601090425194,AJM
2017-11-28,23.598359383188882,AJM
2017-11-29,26.049623465532637,AJM
2017-11-30,26.916666666666668,AJM
2017-12-01,29.291666666666668,AJM
2017-12-02,31.0,AJM
2017-12-03,20.041666666666668,AJM
2017-12-04,24.625,AJM
2017-12-05,27.75,AJM
2017-12-06,23.291666666666668,AJM
2017-12-07,21.791666666666668,AJM
2017-12-08,17.631131146743098,AJM
2017-12-09,28.083333333333332,AJM
2017-12-10,19.166666666666668,AJM
2017-12-11,26.708333333333332,AJM
2017-12-12,26.541666666666668,AJM
2017-12-13,29.958333333333332,AJM
2017-12-14,32.083333333333336,AJM
2017-12-15,25.708333333333332,AJM
2017-12-16,12.566939617744517,AJM
2017-12-17,13.125,AJM
2017-12-18,20.166666666666668,AJM
2017-12-19,22.544362480204082,AJM
2017-12-20,23.375,AJM
2017-12-21,24.0,AJM
2017-12-22,16.541666666666668,AJM
2017-12-23,28.166666666666668,AJM
2017-12-24,20.09681324425317,AJM
2017-12-25,15.375,AJM
2017-12-26,20.083333333333332,AJM
2017-12-27,25.416666666666668,AJM
2017-12-28,23.666666666666668,AJM
2017-12-29,24.416666666666668,AJM
2017-12-30,18.791666666666668,AJM
2017-12-31,20.458333333333332,AJM
2018-01-01,18.875,AJM
2018-01-02,15.708333333333334,AJM
2018-01-03,23.916666666666668,AJM
2018-01-04,25.328660272396302,AJM
2018-01-05,30.274386625928145,AJM
2018-01-06,26.916666666666668,AJM
2018-01-07,16.666666666666668,AJM
2018-01-08,33.333333333333336,AJM
2018-01-09,22.625,AJM
2018-01-10,28.79934459097814,AJM
2018-01-11,32.540494136429906,AJM
2018-01-12,22.652683780757595,AJM
2018-01-13,27.416666666666668,AJM
2018-01-14,17.791666666666668,AJM
2018-01-15,22.916666666666668,AJM
2018-01-16,41.75,AJM
2018-01-17,30.0,AJM
2018-01-18,29.708333333333332,AJM
2018-01-19,26.541666666666668,AJM
2018-01-20,19.00760069438431,AJM
2018-01-21,14.875,AJM
2018-01-22,20.541666666666668,AJM
2018-01-23,27.125,AJM
2018-01-24,18.208333333333332,AJM
2018-01-25,12.416666666666666,AJM
2018-01-26,16.25,AJM
2018-01-27,11.666666666666666,AJM
2018-01-28,7.583333333333333,AJM
2018-01-29,10.702086262361547,AJM
2018-01-30,18.155043145214872,AJM
2018-01-31,17.22310059440213,AJM
2018-02-01,15.291666666666666,AJM
2018-02-02,18.166666666666668,AJM
2018-02-03,25.541666666666668,AJM
2018-02-04,17.0,AJM
2018-02-05,16.25,AJM
2018-02-06,19.625,AJM
2018-02-07,22.75,AJM
2018-02-08,17.708333333333332,AJM
2018-02-09,15.5,AJM
2018-02-10,7.083333333333333,AJM
2018-02-11,8.041666666666666,AJM
2018-02-12,15.875,AJM
2018-02-13,23.125,AJM
2018-02-14,21.0,AJM
2018-02-15,21.166666666666668,AJM
2018-02-16,24.666666666666668,AJM
2018-02-17,23.458333333333332,AJM
2018-02-18,20.541666666666668,AJM
2018-02-19,17.083333333333332,AJM
2018-02-20,18.5,AJM
2018-02-21,20.458333333333332,AJM
2018-02-22,21.208333333333332,AJM
2018-02-23,23.041666666666668,AJM
2018-02-24,22.68907192914324,AJM
2018-02-25,12.069412433859283,AJM
2018-02-26,17.06345210537659,AJM
2018-02-27,20.541666666666668,AJM
2018-02-28,19.958333333333332,AJM
2018-03-01,30.333333333333332,AJM
2018-03-02,28.5,AJM
2018-03-03,28.875,AJM
2018-03-04,20.23371876005125,AJM
2018-03-05,26.083333333333332,AJM
2018-03-06,23.125,AJM
2018-03-07,21.583333333333332,AJM
2018-03-08,18.166666666666668,AJM
2018-03-09,20.458333333333332,AJM
2018-03-10,17.125,AJM
2018-03-11,19.708333333333332,AJM
2018-03-12,20.458333333333332,AJM
2018-03-13,25.041666666666668,AJM
2018-03-14,22.75,AJM
2018-03-15,19.875,AJM
2015-01-01,13.391304347826088,MGH
2015-01-02,11.916666666666666,MGH
2015-01-03,8.125,MGH
2015-01-04,14.833333333333334,MGH
2015-01-05,12.083333333333334,MGH
2015-01-06,13.666666666666666,MGH
2015-01-07,15.125,MGH
2015-01-08,14.0,MGH
2015-01-09,18.666666666666668,MGH
2015-01-10,11.708333333333334,MGH
2015-01-11,9.166666666666666,MGH
2015-01-12,17.916666666666668,MGH
2015-01-13,23.125,MGH
2015-01-14,24.06644901066979,MGH
2015-01-15,23.0,MGH
2015-01-16,21.6492983021101,MGH
2015-01-17,20.833333333333332,MGH
2015-01-18,15.5,MGH
2015-01-19,25.833333333333332,MGH
2015-01-20,25.708333333333332,MGH
2015-01-21,18.708333333333332,MGH
2015-01-22,14.625,MGH
2015-01-23,13.875,MGH
2015-01-24,15.541666666666666,MGH
2015-01-25,15.0,MGH
2015-01-26,17.333333333333332,MGH
2015-01-27,23.583333333333332,MGH
2015-01-28,18.666666666666668,MGH
2015-01-29,16.25,MGH
2015-01-30,19.291666666666668,MGH
2015-01-31,20.75,MGH
2015-02-01,9.416666666666666,MGH
2015-02-02,12.875,MGH
2015-02-03,11.166666666666666,MGH
2015-02-04,13.083333333333334,MGH
2015-02-05,18.458333333333332,MGH
2015-02-06,17.458333333333332,MGH
2015-02-07,19.041666666666668,MGH
2015-02-08,17.666666666666668,MGH
2015-02-09,16.708333333333332,MGH
2015-02-10,21.291666666666668,MGH
2015-02-11,20.166666666666668,MGH
2015-02-12,8.458333333333334,MGH
2015-02-13,15.833333333333334,MGH
2015-02-14,14.625,MGH
2015-02-15,15.791666666666666,MGH
2015-02-16,9.333333333333334,MGH
2015-02-17,11.791666666666666,MGH
2015-02-18,18.166666666666668,MGH
2015-02-19,16.708333333333332,MGH
2015-02-20,19.47831218686171,MGH
2015-02-21,15.208333333333334,MGH
2015-02-22,15.791666666666666,MGH
2015-02-23,23.666666666666668,MGH
2015-02-24,24.708333333333332,MGH
2015-02-25,21.916666666666668,MGH
2015-02-26,16.625,MGH
2015-02-27,17.941611578165457,MGH
2015-02-28,14.791666666666666,MGH
2015-03-01,16.583333333333332,MGH
2015-03-02,20.0,MGH
2015-03-03,24.504583118149743,MGH
2015-03-04,28.153333664028157,MGH
2015-03-05,34.5,MGH
2015-03-06,28.958333333333332,MGH
2015-03-07,26.375,MGH
2015-03-08,18.833333333333332,MGH
2015-03-09,21.25,MGH
2015-03-10,14.666666666666666,MGH
2015-03-11,7.625,MGH
2015-03-12,5.889932380454279,MGH
2015-03-13,8.333333333333334,MGH
2015-03-14,7.492376343336389,MGH
2015-03-15,4.958333333333333,MGH
2015-03-16,6.375,MGH
2015-03-17,13.259465585509233,MGH
2015-03-18,9.583333333333334,MGH
2015-03-19,10.041666666666666,MGH
2015-03-20,14.583333333333334,MGH
2015-03-21,11.166666666666666,MGH
2015-03-22,7.958333333333333,MGH
2015-03-23,10.25,MGH
2015-03-24,12.291666666666666,MGH
2015-03-25,12.125,MGH
2015-03-26,11.666666666666666,MGH
2015-03-27,11.458333333333334,MGH
2015-03-28,6.958333333333333,MGH
2015-03-29,4.875,MGH
2015-03-30,11.208333333333334,MGH
2015-03-31,15.75,MGH
2015-04-01,15.36678841587217,MGH
2015-04-02,12.897495741435131,MGH
2015-04-03,8.458333333333334,MGH
2015-04-04,9.958333333333334,MGH
2015-04-05,9.041666666666666,MGH
2015-04-06,16.458333333333332,MGH
2015-04-07,20.0,MGH
2015-04-08,19.476299312847978,MGH
2015-04-09,21.62521684843128,MGH
2015-04-10,21.833333333333332,MGH
2015-04-11,13.416666666666666,MGH
2015-04-12,10.25,MGH
2015-04-13,15.708333333333334,MGH
2015-04-14,16.291666666666668,MGH
2015-04-15,18.791666666666668,MGH
2015-04-16,20.75,MGH
2015-04-17,16.877499739686453,MGH
2015-04-18,15.833333333333334,MGH
2015-04-19,9.416666666666666,MGH
2015-04-20,13.583333333333334,MGH
2015-04-21,16.375,MGH
2015-04-22,18.875,MGH
2015-04-23,17.666666666666668,MGH
2015-04-24,13.916666666666666,MGH
2015-04-25,10.583333333333334,MGH
2015-04-26,12.5,MGH
2015-04-27,12.5,MGH
2015-04-28,21.25,MGH
2015-04-29,13.833333333333334,MGH
2015-04-30,9.589141779350575,MGH
2015-05-01,10.675691819516773,MGH
2015-05-02,8.291666666666666,MGH
2015-05-03,6.791666666666667,MGH
2015-05-04,9.625,MGH
2015-05-05,10.934368188248387,MGH
2015-05-06,12.082918511436418,MGH
2015-05-07,9.833333333333334,MGH
2015-05-08,8.33683990852841,MGH
2015-05-09,10.743863302335194,MGH
2015-05-10,14.829088885864792,MGH
2015-05-11,10.510232530060977,MGH
2015-05-12,9.0,MGH
2015-05-13,8.666666666666666,MGH
2015-05-14,6.666666666666667,MGH
2015-05-15,9.916666666666666,MGH
2015-05-16,7.708333333333333,MGH
2015-05-17,5.541666666666667,MGH
2015-05-18,11.5,MGH
2015-05-19,14.446228102300703,MGH
2015-05-20,14.541666666666666,MGH
2015-05-21,15.625,MGH
2015-05-22,7.833333333333333,MGH
2015-05-23,8.625,MGH
2015-05-24,6.875,MGH
2015-05-25,8.5,MGH
2015-05-26,13.291666666666666,MGH
2015-05-27,13.125,MGH
2015-05-28,8.375,MGH
2015-05-29,8.583333333333334,MGH
2015-05-30,7.791666666666667,MGH
2015-05-31,5.458333333333333,MGH
2015-06-01,9.75,MGH
2015-06-02,12.333333333333334,MGH
2015-06-03,12.916666666666666,MGH
2015-06-04,12.875,MGH
2015-06-05,12.333333333333334,MGH
2015-06-06,8.375,MGH
2015-06-07,5.208333333333333,MGH
2015-06-08,11.875,MGH
2015-06-09,14.375,MGH
2015-06-10,19.627228014599826,MGH
2015-06-11,18.443472439566836,MGH
2015-06-12,13.958333333333334,MGH
2015-06-13,8.53705376527692,MGH
2015-06-14,4.9908181841475106,MGH
2015-06-15,8.096979395960838,MGH
2015-06-16,8.5,MGH
2015-06-17,10.791666666666666,MGH
2015-06-18,9.666666666666666,MGH
2015-06-19,9.333333333333334,MGH
2015-06-20,6.061236845044806,MGH
2015-06-21,6.841567328293782,MGH
2015-06-22,13.416666666666666,MGH
2015-06-23,22.5,MGH
2015-06-24,25.708333333333332,MGH
2015-06-25,12.299372025321164,MGH
2015-06-26,10.333333333333334,MGH
2015-06-27,10.458333333333334,MGH
2015-06-28,5.083333333333333,MGH
2015-06-29,11.083333333333334,MGH
2015-06-30,8.25,MGH
2015-07-01,7.716567328293782,MGH
2015-07-02,8.041666666666666,MGH
2015-07-03,9.971162446120898,MGH
2015-07-04,6.916666666666667,MGH
2015-07-05,5.083333333333333,MGH
2015-07-06,7.708333333333333,MGH
2015-07-07,13.583333333333334,MGH
2015-07-08,12.208333333333334,MGH
2015-07-09,10.666666666666666,MGH
2015-07-10,13.291666666666666,MGH
2015-07-11,20.583333333333332,MGH
2015-07-12,10.75,MGH
2015-07-13,20.541666666666668,MGH
2015-07-14,23.25,MGH
2015-07-15,12.75,MGH
2015-07-16,15.598055744832743,MGH
2015-07-17,11.625,MGH
2015-07-18,9.166666666666666,MGH
2015-07-19,4.297014691911338,MGH
2015-07-20,8.5,MGH
2015-07-21,8.666666666666666,MGH
2015-07-22,7.833333333333333,MGH
2015-07-23,10.375,MGH
2015-07-24,10.708333333333334,MGH
2015-07-25,9.16442928571983,MGH
2015-07-26,7.916666666666667,MGH
2015-07-27,13.0,MGH
2015-07-28,14.791666666666666,MGH
2015-07-29,17.416666666666668,MGH
2015-07-30,15.916666666666666,MGH
2015-07-31,20.958333333333332,MGH
2015-08-01,14.166666666666666,MGH
2015-08-02,10.291666666666666,MGH
2015-08-03,15.291666666666666,MGH
2015-08-04,15.458333333333334,MGH
2015-08-05,10.416666666666666,MGH
2015-08-06,13.833333333333334,MGH
2015-08-07,10.421326274369113,MGH
2015-08-08,9.125,MGH
2015-08-09,7.208333333333333,MGH
2015-08-10,12.166666666666666,MGH
2015-08-11,12.634381322429514,MGH
2015-08-12,10.916666666666666,MGH
2015-08-13,7.875,MGH
2015-08-14,12.31562087772169,MGH
2015-08-15,9.645349793671675,MGH
2015-08-16,7.25,MGH
2015-08-17,5.666666666666667,MGH
2015-08-18,6.125,MGH
2015-08-19,8.791666666666666,MGH
2015-08-20,12.291666666666666,MGH
2015-08-21,9.125,MGH
2015-08-22,7.708333333333333,MGH
2015-08-23,4.708333333333333,MGH
2015-08-24,11.541666666666666,MGH
2015-08-25,9.8286451275249,MGH
2015-08-26,9.458333333333334,MGH
2015-08-27,11.416666666666666,MGH
2015-08-28,10.083333333333334,MGH
2015-08-29,10.5,MGH
2015-08-30,4.833333333333333,MGH
2015-08-31,9.083333333333334,MGH
2015-09-01,10.423148833419033,MGH
2015-09-02,6.375,MGH
2015-09-03,7.75,MGH
2015-09-04,10.375,MGH
2015-09-05,7.875,MGH
2015-09-06,6.75,MGH
2015-09-07,11.291666666666666,MGH
2015-09-08,14.333333333333334,MGH
2015-09-09,12.166666666666666,MGH
2015-09-10,13.125,MGH
2015-09-11,9.851204371901732,MGH
2015-09-12,13.416666666666666,MGH
2015-09-13,5.083333333333333,MGH
2015-09-14,7.125,MGH
2015-09-15,7.666666666666667,MGH
2015-09-16,5.208333333333333,MGH
2015-09-17,5.958333333333333,MGH
2015-09-18,8.743009464674849,MGH
2015-09-19,9.401892851129157,MGH
2015-09-20,6.75,MGH
2015-09-21,11.125,MGH
2015-09-22,11.875,MGH
2015-09-23,11.333333333333334,MGH
2015-09-24,13.208333333333334,MGH
2015-09-25,9.708333333333334,MGH
2015-09-26,7.083333333333333,MGH
2015-09-27,4.208333333333333,MGH
2015-09-28,5.333333333333333,MGH
2015-09-29,7.166666666666667,MGH
2015-09-30,10.583333333333334,MGH
2015-10-01,14.083333333333334,MGH
2015-10-02,12.583333333333334,MGH
2015-10-03,15.541666666666666,MGH
2015-10-04,13.74160606420842,MGH
2015-10-05,17.441664031777176,MGH
2015-10-06,13.458333333333334,MGH
2015-10-07,17.625,MGH
2015-10-08,16.416666666666668,MGH
2015-10-09,14.291666666666666,MGH
2015-10-10,11.791666666666666,MGH
2015-10-11,10.458333333333334,MGH
2015-10-12,16.083333333333332,MGH
2015-10-13,16.708333333333332,MGH
2015-10-14,12.291666666666666,MGH
2015-10-15,12.548127867755632,MGH
2015-10-16,14.208333333333334,MGH
2015-10-17,7.666666666666667,MGH
2015-10-18,5.166666666666667,MGH
2015-10-19,10.625,MGH
2015-10-20,13.631106602032858,MGH
2015-10-21,11.791666666666666,MGH
2015-10-22,10.625,MGH
2015-10-23,5.958333333333333,MGH
2015-10-24,4.75,MGH
2015-10-25,7.208333333333333,MGH
2015-10-26,12.541666666666666,MGH
2015-10-27,12.75,MGH
2015-10-28,11.833333333333334,MGH
2015-10-29,8.75,MGH
2015-10-30,8.458333333333334,MGH
2015-10-31,6.625,MGH
2015-11-01,7.875,MGH
2015-11-02,5.083333333333333,MGH
2015-11-03,7.541666666666667,MGH
2015-11-04,11.833333333333334,MGH
2015-11-05,12.208333333333334,MGH
2015-11-06,12.916666666666666,MGH
2015-11-07,10.458333333333334,MGH
2015-11-08,6.041666666666667,MGH
2015-11-09,10.683861324601894,MGH
2015-11-10,11.458333333333334,MGH
2015-11-11,13.708333333333334,MGH
2015-11-12,15.833333333333334,MGH
2015-11-13,11.708333333333334,MGH
2015-11-14,8.875,MGH
2015-11-15,6.041666666666667,MGH
2015-11-16,8.458333333333334,MGH
2015-11-17,13.041666666666666,MGH
2015-11-18,15.166666666666666,MGH
2015-11-19,21.5,MGH
2015-11-20,15.5,MGH
2015-11-21,16.375,MGH
2015-11-22,6.291666666666667,MGH
2015-11-23,19.028736521960983,MGH
2015-11-24,16.833333333333332,MGH
2015-11-25,13.541666666666666,MGH
2015-11-26,16.833333333333332,MGH
2015-11-27,16.958333333333332,MGH
2015-11-28,15.875,MGH
2015-11-29,10.083333333333334,MGH
2015-11-30,19.958333333333332,MGH
2015-12-01,25.583333333333332,MGH
2015-12-02,28.166666666666668,MGH
2015-12-03,11.916666666666666,MGH
2015-12-04,14.166666666666666,MGH
2015-12-05,11.333333333333334,MGH
2015-12-06,10.791666666666666,MGH
2015-12-07,12.75,MGH
2015-12-08,13.416666666666666,MGH
2015-12-09,17.458333333333332,MGH
2015-12-10,21.0,MGH
2015-12-11,21.375,MGH
2015-12-12,16.958333333333332,MGH
2015-12-13,7.333333333333333,MGH
2015-12-14,13.791666666666666,MGH
2015-12-15,12.833333333333334,MGH
2015-12-16,15.625,MGH
2015-12-17,17.734283880740094,MGH
2015-12-18,24.006523867081114,MGH
2015-12-19,20.81629973204804,MGH
2015-12-20,18.791666666666668,MGH
2015-12-21,21.773370412657545,MGH
2015-12-22,26.125,MGH
2015-12-23,19.458333333333332,MGH
2015-12-24,18.323011471479862,MGH
2015-12-25,12.554405418189027,MGH
2015-12-26,12.900972017814853,MGH
2015-12-27,10.136200366414322,MGH
2015-12-28,13.434612282246158,MGH
2015-12-29,20.2763619764356,MGH
2015-12-30,24.950810437636903,MGH
2015-12-31,24.416666666666668,MGH
2016-01-01,19.541666666666668,MGH
2016-01-02,11.375,MGH
2016-01-03,14.833333333333334,MGH
2016-01-04,17.541666666666668,MGH
2016-01-05,13.625,MGH
2016-01-06,11.958333333333334,MGH
2016-01-07,10.083333333333334,MGH
2016-01-08,12.833333333333334,MGH
2016-01-09,13.958333333333334,MGH
2016-01-10,8.208333333333334,MGH
2016-01-11,11.666666666666666,MGH
